SampleID,Date_Collected,AODC,Conductivity,Temperature,pH,Redox,DO,DIC,DOC,O2_mM,CH4_mM,CO2_mM,N2_mM,N2O_mM,Sulfide,Cl,Br,NO3,PO4,SO4,NO3_Sup,NO2_Sup,Ferrous,K,Na,Ca,Mg,Al,Ba,Ag,As,Be,Bi,Cd,Co,Cr,Cs,Cu,Zn,Fe,Ga,Mn,Li,Ni,Pb,Se,Sr,U,U_Sup,Ti_Sup,V_Sup,Cr52_Sup,Cr53_Sup,Mn_Sup,Fe_Sup,Co_Sup,Ni_Sup,Cu_Sup,Zn66_Sup,Zn68_Sup,Ga_Sup,Ge_Sup,As_Sup,Rb_Sup,Sr_Sup,Mo95_Sup,Mo98_Sup,Ru_Sup,Rh_Sup,Pd_Sup,Cd106_Sup,Cd111_Sup,Sn120_Sup,Sb_Sup,Te_Sup,Cs_Sup,Ba_Sup,La_Sup,Ce_Sup,Pr_Sup,Nd_Sup,Sm_Sup,Eu_Sup,Gd_Sup,Dy_Sup,Ho_Sup,Er_Sup,Tm_Sup,Yb_Sup,Lu_Sup,Hf_Sup,Ta_Sup,W_Sup,Re_Sup,Pt_Sup,Tl_Sup,Pb208_Sup,Th_Sup,U_SS,Ti_SS,V_SS,Cr52_SS,Cr53_SS,Mn_SS,Fe_SS,Co_SS,Ni_SS,Cu_SS,Zn66_SS,Zn68_SS,Ga_SS,Ge_SS,As_SS,Rb_SS,Sr_SS,Mo95_SS,Mo98_SS,Ru_SS,Rh_SS,Pd_SS,Cd106_SS,Cd111_SS,Sn120_SS,Sb_SS,Te_SS,Cs_SS,Ba_SS,La_SS,Ce_SS,Pr_SS,Nd_SS,Sm_SS,Eu_SS,Gd_SS,Dy_SS,Ho_SS,Er_SS,Tm_SS,Yb_SS,Lu_SS,Hf_SS,Ta_SS,W_SS,Re_SS,Pt_SS,Tl_SS,Pb208_SS,Th_SS,U_Plt,Ti_Plt,V_Plt,Cr52_Plt,Cr53_Plt,Mn_Plt,Fe_Plt,Co_Plt,Ni_Plt,Cu_Plt,Zn66_Plt,Zn68_Plt,Ga_Plt,Ge_Plt,As_Plt,Rb_Plt,Sr_Plt,Mo95_Plt,Mo98_Plt,Ru_Plt,Rh_Plt,Pd_Plt,Cd106_Plt,Cd111_Plt,Sn120_Plt,Sb_Plt,Te_Plt,Cs_Plt,Ba_Plt,La_Plt,Ce_Plt,Pr_Plt,Nd_Plt,Sm_Plt,Eu_Plt,Gd_Plt,Dy_Plt,Ho_Plt,Er_Plt,Tm_Plt,Yb_Plt,Lu_Plt,Hf_Plt,Ta_Plt,W_Plt,Re_Plt,Pt_Plt,Tl_Plt,Pb208_Plt,Th_Plt
GW641.30.1.23.13.02,41297,41587.9017,25.59,12.64,5.25,301,7.22,16.03,1.069,0.417141813,0,1.922303963,1.452914314,0,0,1.870031435,0,0.77312983,0,0.58265898,0.008156633,0,0.07,0.761726,0,2.116,0,0.038461,0.079525,0.010496,0,0,0,0,0,0.006432,0,0.058812,0.173932,0,0,0.027994,0,0,0,0,0.048052,0.00626,0.001332676,0.00089484,0.000683644,0.066435572,0.064081645,0.37928466,0.06644794,0.0112838,0.187874937,1.17279842,2.168282712,2.009380202,0.08039997,0.000113985,0,0.015442823,0.117626943,0.00015044,9.80E-05,0,0.001231168,0.000837867,0.001503311,0.00033176,0,0.00024196,0,4.48E-05,0.324504525,0.000197149,0.000457556,8.75E-05,0.00043632,0.000105749,9.24E-05,0.000112421,0.000106059,2.04E-05,6.13E-05,6.94E-06,4.59E-05,0.000974951,4.19E-05,2.14E-05,0.002176,3.50E-05,3.13E-05,0.000723762,0.028618324,4.96E-05,0.001487395,0.00135461,0.00072549,0.069711538,0.068377358,0.357442424,0.095017857,0.011367232,0.189633333,1.198534392,2.113565657,1.955044118,0.075048309,9.72E-05,0,0.016180392,0.11930303,0.000140351,9.52E-05,0,0.000864078,0.000288889,0.000644654,0.000363363,0,0.000250689,0,4.26E-05,0.322374696,0.000326139,8.00E-04,0.000153664,0.000757991,0.000181406,0.000124183,0.000203822,0.000210634,3.84E-05,0.000106426,9.86E-06,6.98E-05,0.000769524,3.37E-05,9.21E-06,0.001082418,3.06E-05,2.91E-05,0.000856911,0.033400641,4.74E-05,0.000434174,0,0.000130719,0.00525641,0.006415094,0.003357576,0.081815476,7.91E-05,0.00025,0.052111111,0.009767677,0.007470588,0.000256039,0,0,0,0.000761364,1.75E-05,1.70E-05,0,0.0002589,2.22E-05,0.001562893,3.00E-06,8.33E-06,8.26E-06,0,7.52E-06,0.001077859,0.000160671,0.000471429,9.69E-05,0.000714612,0.000507937,0.000466231,0.000524416,0.000120654,2.22E-05,5.42E-05,7.89E-06,2.71E-05,0.000598095,0.000589888,2.21E-05,0,1.80E-06,1.71E-06,4.55E-05,0.014123397,4.60E-05
GW929.2.11.13.02,41316,32608.69565,34.79,16.07,5.18,280,3.09,9.709,0.364,0.235560169,0,1.828193575,1.320606302,0,0.015,1.178906248,0,0.17664217,0,4.256311813,0,0,0,0.795018,0,0,0,0.030284,0,0.010615,0,0,0,0,0,0,0,0.018066,0.059979,0,0,0.03961,0,0,0,0,0.008164,0.002119,0.000338936,0.000262411,0.000888889,0.005262821,0.00554717,0.809363636,0.004767857,0.011587571,0.085227778,0.10778836,0.591419192,0.541995098,0.028241546,8.33E-05,0,0.02245098,0.071727273,0.000322807,0.000268707,9.90E-06,0,0,3.14E-06,4.50E-05,0,0.000110193,0,3.76E-05,0.224610706,1.92E-05,2.86E-05,7.09E-06,0,0,2.83E-05,1.06E-05,1.02E-05,2.02E-06,0,0,0,0,0.000286517,0,0,5.41E-06,5.13E-06,4.88E-06,0.003123397,0,0.000610644,0.000489362,0.001124183,0.005403846,0.00663522,0.791630303,0.061291667,0.012107345,0.082172222,0.128058201,0.482944444,0.413568627,0.029541063,7.41E-05,0.000257778,0.022101961,0.071791667,0.000294737,0.000302721,5.28E-05,0,0,0.003361635,5.41E-05,0,0.000134986,2.67E-06,4.51E-05,0.239673966,7.67E-05,0.000171429,2.84E-05,0.000134703,2.95E-05,3.70E-05,3.18E-05,0,6.06E-06,1.20E-05,0,7.75E-06,0,3.00E-05,0,0,5.41E-06,0,1.30E-05,0.004487179,2.87E-06,0.000358543,0.000205674,4.58E-05,0.001583333,0.000320755,0.010266667,0.081994048,0.00019209,0.004316667,0.026100529,0.059328283,0.054,0.000879227,4.63E-06,0,0.000470588,0.000863636,2.46E-05,0,0,2.27E-05,0.003285714,0.006578616,0,8.06E-05,0,0,7.52E-06,0.003498783,0.000119904,0.000238095,3.55E-05,0.000148402,2.95E-05,0,3.61E-05,2.45E-05,8.08E-06,0.000419679,3.94E-06,0.000327519,0,0.000687266,0,2.38E-05,0,6.84E-06,6.50E-06,0.000100962,0.00041092
GW706.96.12.17.12.02,41260,61909.26276,710.4,14.11,7.88,404,0.04,74.33,1.172,0.48433297,0.009639801,6.44404232,1.161942849,0,0,41.41319473,0.082551059,75.72,0,28.19818728,1.142414677,25.2947715,0,6.023609,0,114.575,0,0.020586,0.160695,0.010467,0,0,0,0,0,0,0,0.012187,0.055945,0,0.007724,0.037721,0,0,0,0,0.321181,0.052441,0.234320584,0.033950221,0.002460623,0.000272868,0.001674642,0.688475475,0.022622097,0.002417379,0.057117024,0.00774892,0.259727907,0.531818102,0.346656724,0.000355674,0.000128647,0.067819601,4.008317883,0.00532344,0.004622914,0,0,0.005961307,0.00722559,0.000198943,0.000101327,0.000789864,1.17E-05,0.000144341,1.133751356,8.49E-06,2.11E-06,6.83E-08,1.09E-05,4.87E-06,0.000230681,1.08E-05,7.51E-06,2.41E-06,1.45E-05,3.64E-06,6.24E-05,0.001119837,0.000895531,5.39E-05,0.004131687,0.000137048,9.92E-05,0.000110467,0.006154722,0.000215982,0.258581232,0.037673759,0.002248366,0.000358974,0.001138365,0.692139394,0.280303571,0.002327684,0.053544444,0.008222222,0.194378788,0.381107843,0.231961353,0.000296296,7.11E-05,0.065403922,3.985871212,0.004796491,0.004197279,0,0,0.002314286,0.002779874,0.000222222,3.06E-05,0.000809917,0,0.000157895,1.204352798,1.68E-05,7.14E-06,0,2.51E-05,9.07E-06,0.000259259,8.49E-06,4.09E-06,0,1.41E-05,1.97E-06,4.26E-05,0.000481905,0.000277154,1.10E-05,0.001571429,9.19E-05,6.50E-05,0.000100813,0.003259615,7.76E-05,0.002205882,0,0.000464052,0.008326923,0.010100629,0.011642424,0.317267857,0.000169492,0.004638889,0.00289418,0.08430303,0.076132353,0.0027343,0,0,0.000494118,0.039337121,0.000122807,0.000102041,3.30E-06,0,0.000393651,0.002172956,1.20E-05,4.17E-05,1.65E-05,0,2.51E-06,0.011909976,2.16E-05,3.10E-05,4.73E-06,0.000287671,0.000378685,0.000440087,0.000428875,2.04E-06,0,4.02E-06,0,5.81E-06,0.000441905,0.000694757,2.95E-05,0,0,0,1.30E-05,0.00786859,0.000123563
GW636.32.1.28.13.02,41302,529300.5671,317.9,12.17,8.87,285,0.2,42.92,0.372,0.282035902,0.018720242,0,1.95091798,0,0.226,7.991450719,0.051707399,0.143261292,0,3.76343506,0,0,0.87,5.258985,75.655,3.491,0,0.059791,0.133405,0.010618,0,0,0,0,0,0,0,0.017443,0.049124,0,0,0.024774,0.059099,0,0,0,0.354579,0.007987,0.002542017,0.000347518,0.000261438,0,3.14E-05,0.028442424,0.073678571,0,0.00075,0,0.003227273,0.090044118,0.096545894,0.000740741,0,0.037058824,4.785287879,0.034192982,0.030431973,0.000910891,0,0,0.000147799,7.81E-05,0,0.00022865,0,0.000160401,0.755180049,2.40E-06,0,0,0,0,0.000108932,2.12E-06,0,0,0,0,0,0,0.000299625,0,0,0,6.84E-06,0,0.001573718,0,0.003651261,0.003673759,0.000712418,0.003115385,0.15972956,12.44645455,332.131506,0.006926554,0.035388889,0.044470899,0.281641414,0.538377451,0.347516908,0.068851852,0.000777778,0.037141176,5.976613636,0.00157193,0.001394558,0.000960396,0,0,0.004084906,3.30E-05,0,0.000272727,5.60E-05,0.000213033,2.686596107,0.000136691,0.000292857,4.02E-05,0.000214612,6.35E-05,0.000405229,7.01E-05,0,1.21E-05,3.61E-05,1.97E-06,2.33E-05,5.52E-05,1.31E-05,0,0,3.60E-06,0,1.95E-05,0.003487179,0,0.00052521,0.004056738,0.000803922,0.006596154,0.243962264,19.49074545,404.2919048,0.010700565,0.057977778,0.097216931,0.830439394,1.521264706,0.838347826,0.081449074,0.000737778,0.002976471,1.156155303,1.40E-05,0,0,4.53E-05,0.004939683,0.006902516,0,1.00E-04,0,0,5.51E-05,3.269148418,0.000247002,0.000516667,8.04E-05,0.000374429,9.07E-05,0.000418301,0.000121019,0.000102249,1.82E-05,0.000467871,5.92E-06,0.000360465,0,0.000254682,0,9.16E-06,0,8.55E-06,5.85E-05,0.004802885,0.000140805
GW115.2.11.26.12.02,41239,34026.46503,581.6,17.45,7.03,-70,0.41,65.84,0.532,0.222738063,0,2.307137078,1.053929921,0,0.002,73.58,0,1.452748894,0,14.6809034,0.039636383,0,0.5,2.306931,0,110.305,0,0.046098,0.268465,0.020815,0,0.037899,0,0.004077,0,0.006448,0.016303,0.024487,0.082144,0.523975,0.01316,0.772366,0.058304,0,0.003349,0,0.193261,0.021271,0.003160924,0.031276596,0.000867778,0,0,14.64545455,0.113678571,0.001867797,0.020833333,0.002614286,0.12020202,0.542303922,0.43236715,0.000763472,0.000477556,0.367490196,2.396590909,0.00111614,0.001080612,0.000455347,0,0.007042857,0.000582704,0.000154565,2.89E-05,0.000277934,0.000138656,0.006284712,2.081021898,7.36E-05,0.0001895,1.83E-05,0.000407877,0.000303991,0.00112854,7.77E-05,3.21E-05,1.29E-05,0.000341225,4.88E-06,0.00037281,0.003443048,2.17E-06,1.80E-06,0.000111007,0.000323784,0.000669915,5.54E-06,6.91E-05,9.83E-05,0.003231232,0.018419858,0.002815033,0.020839103,0.024440252,19.09454545,17.54821429,0.006151977,0.058888889,0.006379365,0.174444444,0.55627451,0.374492754,0.002830556,0.002446222,0.308352941,2.846969697,0.001528632,0.001368129,0.00022901,0.00227767,0.020336508,0.02028239,0.002746036,0.001741222,0.000422837,3.33E-05,0.005835088,2.063260341,0.001123909,0.003727619,0.000504208,0.002070411,0.000687619,0.000671133,0.00084155,0.00076319,0.000202909,0.000382369,0.000118647,0.000252481,0.000751905,0.009823783,0.000366519,0.000478505,7.54E-05,0.000560838,0.00018493,0.00499375,0.060429598,0.000175756,0.002131915,0.002175817,0.033711538,0.037465409,0.550909091,29.49404762,0.001151977,0.011872222,0.011362434,0.090055556,0.106485294,0.028289855,0.004058796,0.001052711,0.004996863,0.052530303,4.05E-05,3.47E-05,5.38E-06,0,0.001488254,0.000980503,0.00055015,0.000178111,5.71E-05,0,0.000206742,0.121046229,0.00026542,0.001084286,0.000162553,0.00067032,0.000191633,9.02E-05,0.00021741,0.000114376,3.26E-05,8.82E-05,8.67E-06,5.28E-05,4.28E-05,0.000810861,3.06E-05,0,8.46E-07,0,1.73E-05,0.006910256,0.010234195
GW107.91.12.11.12.02,41254,77504.7259,2819,20.36,6.18,317,0.37,110.4,1.548,0.440122466,0,4.410919351,2.061903233,0,0.033,248.992,0.227709652,84.127,0,940.61,1.209245459,2.784166,0,2.053313,0,544.261,0,0.029267,0.04007,0.020836,0,0.037961,0.006556,0.004248,0,0.008417,0.01624,0.009843,0.106049,0,0.006224,0.181742,0.063121,0,0.003417,0,0.764273,0.009589,0.009455182,0.170496454,0.004153595,0.007592308,0.014080503,4.264848485,0.172321429,0.002970621,0.077583333,0.000531905,0.250454545,0.257058824,0.036241546,0.000213519,0.001247067,0.023576471,14.11742424,0.000355754,0.000334252,9.97E-05,0,0.003006667,0.002109434,0.001966366,0,0.000825399,6.50E-05,6.17E-05,0.218175182,0.000779616,0.000380595,0.000160733,0.000853881,0.00033093,0.000186558,0.000449214,0.000396892,9.38E-05,0.000280301,2.91E-05,0.000158624,0.001173143,0.000286273,4.95E-05,3.21E-06,5.08E-05,0.000363829,2.22E-05,0,0.000179641,0.010732493,0.185283688,0.003784314,0.010682051,0.014047799,5.296363636,0.104690476,0.004127684,0.093527778,0.011565079,0.362323232,0.347303922,0.03431401,0.000312315,0.000814622,0.023478431,10.09848485,0.000517789,0.000447483,8.79E-05,0,0.00426381,0.006874843,0.002294895,4.03E-05,0.000911846,0.000127901,5.53E-05,0.177883212,0.000688129,0.000392762,0.000169551,0.000915068,0.000249728,0.000102919,0.000439321,0.000370859,8.50E-05,0.000257631,2.56E-05,0.000151667,0,0.000342397,0,3.55E-05,7.46E-05,0.00048812,2.47E-05,0.000189135,0.000120603,0,0.000254043,1.58E-05,0.002937179,0.002006604,0.299454545,0.052375,0.000462373,0,0.007501058,0.015817172,0.01370098,0.000685362,2.93E-06,0,0.000138459,0.017708333,3.07E-05,3.72E-05,0.000776502,0,0,0.00325283,0.00034021,7.34E-05,0.000106612,5.36E-05,1.01E-05,0.003685158,8.70E-05,0.000125095,2.79E-05,0.000126735,4.72E-05,9.53E-06,4.72E-05,3.39E-05,6.96E-06,3.74E-05,1.01E-06,7.70E-06,0,0.000262528,0,6.05E-06,2.23E-07,0,5.20E-07,0.000186426,3.71E-05
GW350.74.2.12.13.02,41317,354.442344,545,17.98,6.67,137,0.02,67.46,0.717,0.691692498,0,3.588151663,3.538501312,0,0,13.52661235,0.073116963,0,0,13.38780875,0,0,0.38,3.434558,0,92.374,0,0.038124,0.05488,0.020853,0,0.037974,0,0.004086,0,0.006924,0.016243,0.02504,0.083711,0.338148,0.006726,0.290767,0.042328,0,0.003416,0,0.11889,0.005772,0.001957983,0.01577305,9.80E-05,0,0,6.034139394,0.006815476,0.005909605,0.029694444,0.009407407,0.776585859,0.703392157,0.037937198,3.24E-05,0,0.026635294,1.407859848,0.001059649,0.001,9.90E-06,0,0,0.000226415,0.002174174,0,0.000137741,0,3.26E-05,0.310440389,1.44E-05,9.52E-06,0,0,0,4.36E-05,2.12E-06,2.04E-06,0,0,0,0,0,0.000286517,0,0,1.62E-05,1.03E-05,1.30E-05,0.001854167,0,0.002609244,0.017,0.000385621,0.007692308,0.010930818,6.095848485,5.518089286,0.006491525,0.031594444,0.048608466,0.696621212,0.591980392,0.039391304,0.001143519,0.001128889,0.025678431,1.398606061,0.001224561,0.001081633,1.65E-05,0,0,0.004286164,0.002408408,0,0.00014876,0,2.01E-05,0.318615572,0.000364508,0.000590476,7.33E-05,0.000312785,4.31E-05,5.23E-05,6.16E-05,0,1.01E-05,2.81E-05,1.97E-06,1.36E-05,7.05E-05,1.87E-05,0,0,9.01E-06,0,3.58E-05,0.004453526,2.87E-06,6.58E-05,0.000602837,0.000418301,0.015096154,0.023050314,0.075090909,13.56676786,0.000163842,0.007616667,0.073608466,0.12170202,0.110480392,0.001859903,0.002555556,0.002017778,0.000262745,0.011045455,0.00014386,0,0,0,0.002892063,0.006311321,6.61E-05,8.06E-05,0,0,0,0.005484185,0.000781775,0.001288095,0.000148936,0.000621005,0.000104308,1.74E-05,0.000106157,7.77E-05,1.62E-05,0.000443775,5.92E-06,0.000343023,0,0.000284644,0,4.21E-05,0,3.42E-06,4.07E-05,0.005491987,0.000135057
GW190.22.12.11.12.02,41254,19612.47637,345.4,17.91,6.69,231,0.92,34.68,0.145,0.224208073,0,1.450795029,1.277626731,0,0.005,11.11555304,0,0.495700403,0,30.49378364,0,0,0.04,1.243592,0,48.488,0,0.034842,0.136876,0.020864,0,0.038044,0.008702,0.003973,0,0.009194,0.016229,0.023717,0.081805,0,0.009309,0.15258,0.051726,0,0.00331,0,0.160268,0.004813,0.000387983,0.014475177,0.003852941,0.024871795,0.026012579,0.470484848,0.274107143,0,0.156466667,0,0.016460101,0.206666667,0.187826087,0.000220708,0.001129156,0.003136863,2.050378788,0.003006667,0.002570748,2.34E-05,0,0,0,1.99E-05,0,0.000221956,1.59E-06,1.63E-05,1.017518248,1.40E-05,1.14E-05,3.01E-06,9.53E-06,0.000107846,0.000361002,0.000105796,0,1.11E-06,2.98E-06,5.37E-07,2.74E-06,0.000922286,0.000240468,2.32E-05,0,3.83E-06,6.84E-06,3.73E-06,0,4.24E-06,0.000376064,0.013955319,0.006507843,0.381923077,0.371886792,2.632727273,10.58035714,0.005928249,0.543833333,0.005957143,0.05739899,0.291911765,0.203623188,0.001708102,0.001069333,0.002998824,1.775378788,0.002454737,0.00229932,2.90E-05,0,0.00039819,0.003716038,1.74E-05,3.19E-05,0.000270799,4.52E-05,3.43E-05,0.931143552,2.56E-05,2.87E-05,3.75E-06,2.99E-05,6.13E-06,0.00019037,1.46E-05,4.23E-06,1.45E-06,2.32E-05,0,5.16E-06,0,0.000314981,0,7.98E-05,1.75E-05,2.23E-05,3.02E-06,0,3.52E-05,0,0.000974539,0.004796078,0.770833333,0.739748428,2.13030303,21.85119048,0.005332768,0.595222222,0.006264021,0.025191919,0.055441176,0.02894686,0.002719907,0.000238578,0,0.012496212,0.000686,0.000625578,0.000794191,6.59E-05,0,0.003181761,2.18E-05,7.57E-05,9.96E-05,5.97E-05,1.66E-06,0.128710462,1.75E-05,3.15E-05,6.71E-06,3.61E-05,5.06E-06,2.95E-05,1.48E-05,1.11E-05,3.28E-06,2.65E-05,1.10E-07,4.64E-06,0,0.000248876,0,7.68E-05,3.31E-07,7.57E-07,7.17E-07,1.24E-05,3.24E-05
GW127.16.11.26.12.02,41239,40879.01701,824.9,16.97,6.55,134,0.12,100.2,2.957,0,0,0,0,0,0.003,83.769,0,13.3504,0,41.884,0.046078394,0,0.06,2.31775,0,127.927,0,0.075179,0.055848,0.021071,0,0.038153,0,0.004566,0.001872,0.008672,0.016274,0.004702,0.088972,0.021262,0.006801,2.642573,0.043365,0,0.003318,0,0.28374,0.030797,0.110686275,0.025262411,0.000476471,0.001357436,0,46.75757576,0.076982143,0.009713559,0.048605556,0.006061905,0.192828283,0.217156863,0.057850242,0.000123806,0.001800889,0.032137255,4.070833333,0.001339649,0.00117415,0.000518284,0,0.005296825,0.002205975,0.001952553,4.02E-05,0.000346997,7.67E-05,0.000239323,0.318540146,0.000273405,0.000212238,8.22E-05,0.000745434,0.000385215,0.000157669,0.000158068,0.000283967,6.13E-05,0.000503293,2.07E-05,0.000465853,0.002827048,0.000114176,3.77E-05,6.78E-05,0.000334505,0.000523077,4.93E-05,0.000166747,0.000225287,0.076722689,0.019373759,0.001586144,0.008203846,0.009786792,45.24848485,0.395833333,0.012037288,0.05825,0.005751323,0.179747475,0.211323529,0.050951691,0.00018,0.002650667,0.027141176,4.594318182,0.001401018,0.001331293,6.67E-05,0,0.015638095,0.014226415,0.001987087,0.001221111,0.00039584,1.77E-05,0.000243885,0.284282238,0.000644341,0.00113119,0.000218582,0.001042922,0.000258481,0.000169303,0.000344989,0.00028362,6.37E-05,0.000168635,2.51E-05,0.000134981,0.000657333,0.024140449,0.000262615,0.000113132,1.17E-05,0.000338427,6.03E-05,0.000635096,0.023218391,0.002356863,0.007655319,0.000881046,0.00694359,0.007300629,6.284848485,0.804880952,0.009153107,0.040238889,0.006469312,0.051676768,0.104333333,0.058555556,0.000276065,5.76E-05,0.003307843,0.286439394,0.000517263,0.000453129,1.17E-05,0,0.00318127,0.00203,0.000451201,0.000285833,0.00014449,0,0.000127544,0.217226277,0.000974341,0.002164286,0.000365319,0.001507534,0.000390544,0.000149564,0.000353524,0.000155072,4.16E-05,9.42E-05,1.19E-05,4.99E-05,1.39E-05,0.001491948,8.52E-05,0.000143857,9.70E-06,6.57E-06,4.84E-05,0.000801923,0.013201149
FW511.61.11.26.12.02,41239,68525.51985,308.9,18.95,4.96,298,5.97,10.44,1.292,0.260600729,0,3.031131937,0.785764463,0,0.081,71.286,0,118.547,0,6.7475,0.144950225,0,0.03,16.315927,0,11.543,0,1.559533,0.072685,0.021093,0,0.039016,0.006044,0.017369,0.015178,0.010115,0.016382,0,0.043858,0,0.007326,1.498194,0.04903,0.047077,0.003315,0,0.0343,0.234858,2.435854342,0.002104113,0.000895163,0.001305,0.001242767,33.83030303,0.044190476,0.25259887,0.634444444,0.020285714,0.412575758,0.429852941,0.0907343,0.000510741,3.21E-06,0.437647059,0.224015152,7.02E-05,3.81E-05,0.00062,0,0.005148889,0.005610063,0.073666667,3.62E-05,0.00012697,0.000279573,0.00073589,0.445304136,0.00084988,0.002904048,0.000407636,0.002066438,0.000693424,0.000362571,0.000440658,0.000658487,0.000138768,0.000714859,4.07E-05,0.000660465,0.003304381,7.80E-05,1.53E-05,1.35E-05,0.000338685,0.000551214,0.000861789,0.000132788,0.000140603,6.554621849,0.346595745,0.064235294,0.117282051,0.130345912,195.7575758,82.89880952,1.068644068,4.627222222,0.187513228,0.744292929,1.096862745,0.431449275,0.013115741,0.009122667,0.38627451,3.800378788,0.000835053,0.000755782,0.000114102,0.001381003,0.01044127,0.265849057,1.369369369,0.000692167,0.000315675,4.47E-05,0.003450877,4.275425791,0.052652278,0.231714286,0.027486998,0.135228311,0.038725624,0.009324619,0.036418259,0.035957055,0.00619798,0.015182731,0.001705325,0.009333333,0.002161333,0.064014981,0.000391179,4.97E-05,0.000697477,0.000927692,0.001615772,0.083814103,0.233204023,0.483333333,0.116276596,0.017503268,0.034371795,0.038597484,2.877575758,20.125,0.038915254,0.038438889,0.034,0.114924242,0.11604902,0.021516908,0.005694444,0.001205067,0.039447059,0.009396212,0.000273404,0.000221395,1.90E-06,0,0.000865111,0.000587484,0.003486486,0.000143833,5.37E-05,0,0.00084787,0.074603406,0.013270983,0.044383333,0.007381087,0.034303653,0.008267574,0.001746841,0.00673673,0.004556033,0.000753333,0.001710843,0.000193097,0.000961628,0.000146038,0.001679963,2.84E-05,0,1.50E-06,2.23E-05,0.000103122,0.006985577,0.01974569
GW804.13.2.11.13.02,41316,65217.3913,603.1,15.48,4.91,347,6.57,15.85,0.54,0.528897691,0,2.016749984,1.485749433,0,0.088,151.922,0,10.81165883,0,22.46668059,0.159834099,0,0,3.576785,34.672,30.568,0,0.131121,0.575628,0.010485,0,0,0,0,0.003936,0.006009,0,0.098452,0.272717,0,0.020818,0.26122,0,0.0858,0.00667,0,0.184412,0.002166,0.000296919,0.004475177,0.001542484,0.017237179,0.020100629,5.797969697,0.003119048,0.068881356,1.312055556,0.847465608,2.621878788,2.683710784,0.446830918,0.000564815,0,0.038321569,2.005363636,6.67E-05,6.12E-05,1.98E-05,0,0,0.000581761,0.001567568,0,0.000256198,0,1.50E-05,4.089671533,0.005297362,0.01295,0.00241844,0.011127854,0.002741497,0.001474946,0.004273885,0.004572597,0.000850505,0.000881526,0.000226824,0.00048062,6.10E-05,0.000340824,3.68E-06,0,1.62E-05,2.39E-05,6.50E-05,0.005147436,0,0.001718487,0.081255319,0.010084967,0.079583333,0.089484277,6.374290909,6.377690476,0.080333333,1.310466667,0.951291005,2.312575758,2.268941176,0.458777778,0.002314815,0.001191111,0.04174902,1.87025,0.000105263,7.82E-05,2.97E-05,0,0,0.005443396,0.001762763,0.000208333,0.000283747,2.67E-05,0.000253133,5.485532847,0.012647482,0.038092857,0.007283688,0.035826484,0.009734694,0.00304793,0.010150743,0.007850716,0.001523232,0.003455823,0.000398422,0.002199612,0.00036,0.000226592,0,0,1.98E-05,3.42E-06,0.00024878,0.023785256,0.00033046,0.001434174,0.119574468,0.016228758,0.116878205,0.121610063,1.45249697,13.49302976,0.027446328,0.052144444,0.28189418,0.129020202,0.266465686,0.16678744,0.005953704,0.002826667,0.023984314,0.043530303,2.46E-05,0,0,0,0.002031746,0.007408805,0,0.000461111,0,1.33E-05,0.000481203,0.669172749,0.015211031,0.050728571,0.009470449,0.046794521,0.012716553,0.002681917,0.010719745,0.007437628,0.001167677,0.003315261,0.000349112,0.002098837,5.90E-05,0.000417603,0,3.30E-05,0,6.84E-06,0.000320325,0.036096154,0.000623563
